"text","label","pred1"
"i do not fuck with niggas like a redneck",0,1
"the gall to appropriate the phrase slut shaming in a thread that completely ignores afab queer concerns is sending me tbh",0,0
"Luna leave me alone porch monkey lol",2,1
"after we spent hundreds of years patiently trying to civilize blacks they invented twerking rap the pimp hand strut ghetto blight well worth the effort of civilizing them they are very grateful for it",1,1
"Alice Connor they are not illegal aliens they are people just like you they are no different so stop with the inflammatory demonising language plenty of white americans commit crimes do not single out the minority of immigrants that do you are definitely indoctrinated into the cult of trump",0,1
"what do muslim women get from allah for being a suicide bomber because mohammad glimpsed hell and said it was full of muslim women serious question",1,1
"also only weak beta men are threatened by women in leadership positions so the only way to have an organization filled w strong manly men is to put women in charge it pretty basic science",0,0
"yes this means that heterosexuals are discriminating against queers and need to pay reparations",0,0
"how much you wanna bet this is the sheboon in question",2,1
"obama wanted millions of muslims in america he wanted what western europe has a muslim shithole with no go zones terrorism pack rapes child grooming sharia riots",2,1
"i just hope that obama will not be ghetto like bill clinton was doing the george w bush transition by trashing the white house",1,0
"trump during the election i will put clinton in jail trump after the election got all franken magafags yes huge success me you missed the fucking mark also when you going to deport the fucking illegals and halt immigration you kike owned bastard",2,2
"Aidan this is so wrong producers of this show must be ashamed of themselves it completely goes against the spirit of violence against women and children there are those men who have a penchant for violence they watch this on tv it hardens their cruelty Rose",0,0
"so heartless bitch i hate you",2,1
"lh wtf i am weak this girl retarded lmfao",1,1
"its not a theory mate her name was charlene downs and the shitty coloured scum were recorded talking about it the police fucked up it got threw out of court and the pakis got 580 633 compo",2,2
"you fucking cucktards are the ones running point for antifa y all are the real wignats Antonio is going to talk to the fbi about the criminal acts of antifa terrorists he shouldn t do that oy vey goddamn kike ass mother fuckers",2,2
"Joshua Ashley a white ethnostate just without white women to a degree similar to ancient athens there ll be several rings of living space the inmost reserved for white men not the irish slavs jews italians balkans new worlders etc",0,1
"us not demanding concessions from israel for j lm recognition ambassador nikki haley says trump admin not seeking concessions from israel after recognition of jerusalem this was our decision israel has conceded enough about time the arabs actually showed some good faith unfucking likely",1,0
"i always thought that nailing chicks age 1447 when you are in early 3 0 is like an accomplishment minus the gook part but not casting aspersions",2,2
"Ricardo popsmoke was a muslim brother using his song is accumulating him sins in his grave",0,0
"Adrian listen to i know places not even thinking about taylor just listen to it and its just so gay",0,0
"notice the 1181 he is part of a salvadoran drug gang or he is a shitty white supremacist who can not get the 368 tattoo correct",0,1
"she did not dyke her haircut did she dat bod tho",1,1
"what anti whites dream of the whitest women mating with the darkest of subhumans how do you like it if you are healthy you find it very offensive",2,2
"the only violence i support is right wing death squads being aesthetic af killing communists or barbarian invaders anything less is gay",2,1
"Eli nigger dyke",0,2
"kike vs kike <happy>",2,2
"i see the future of britain as being a wasteland of ancient molten nuclear reactors and mutated arabs running around on camel legs if they have not been eaten by the metre long dire squirrels",2,2
"Harold one of my takeaways from islam 386",0,0
"i accidentally k worded choerry roach",0,0
"i am not sure if it an official sanctuary city but it might as well be because it nothing but liberal politicians judges lawyers etc that turn everything they touch into a filth ghetto",1,1
"he is correct though only because such folk are more intelligent than dark skinned persons but can whites claim to be discriminated against by the orientals and other asians who are better at mathematics than us",1,1
"that foolish fifth hokage or whoever",0,1
"Dave only one misusing scholars words and glorifying slavery here that islam tried to abolish in every way is you tfou 3 leik ",1,1
"i think they need to establish communal sheep goat parks instead might cut down on some of the sexual assaults being perpetrated on the women of sweden by these immigrants",2,1
"trudeau wants to bring 1278 738 mildly retarded moslems to canada a cold climate country where sleeping outside is impossible those new moslem nurses could murder 1407 264 seniors to make room for moslem migrants before the hospital managers would say anything they are all multicultural diversity whores support anti white policies",2,2
"Julie has kevin been duping us with his homosexuality this whole time",1,0
"the only reason you know of muslim corruption and vitriol is because the altright exposed all this shit before 1519 most people thought not all muslims now niggas got trump targeting and calling out islamic terrorism and has proposed stopping muslim immigration you know nothing",2,0
"what i meant though was being up front and unapologetically racist white people are better than blacks the case with asians is different asians are better at math than whites whites excell in engineering and farming niggers aint even bronze age",2,2
"and to gain sympathy for queers in conservative circles",1,0
"lily has been problematic from jump yes this season she has not black ink crew chi",0,0
"Alison negative enright i have dated a few asians though what the count for ",0,0
"we will purge the white goyim scum then the arab goyim scum then the nigger goyim scum and so on till only the jews are left",2,2
"hisnfuckign giggle im faggot",1,1
"yes after he ships in all the muslims and africans they will kill all dykes like you i agree he is a hero",2,2
"i was on the beat when i got a call in for domestic violence at a lesbian couple house when i arrived one of them said what took you so long i am sorry miss i replied i stopped at the shop to get some popcorn and baby oil",1,0
"you walk soto to face the man who hit a grand slam against the dodgers aj hinch are you fucking retarded",1,1
"Lewis Christina Tristin Loretta Miranda i know it not right i know 251 months is retarded and it does not matter what i say activision is still gonna do what they want and if that wasn t the case then they would have stopped years ago",0,0
"Gerald Eli Angelique Valentina Katrina Anabelle Carlos the consequences of not recognizing when you are being duped and biologically raped are dire we are one of the sickest nations overall because people are stupid and gullable do not be stupid make an informed decision ask for the insert",0,0
"obozo troll hiding under that tree the moslem is the prize kill",2,2
"Kathie Aaron Loretta Joshua do not you dare call yourself conservative and queer we see you",0,0
"how the fuck is it effeminate to use a fucking tissue do you wipe your ass with your hands like a goathumper too and no actually bodily fluids are a greater threat than personality flaws",1,1
"no pedo bashing how many times can these faggots jump the shark",2,2
"sometimes i fancy analogy a bit too much as long as a single muzzie wetback nigger or kike is in the us as long as a single white family is suffering in the us we have no business spending our precious resources 64 miles from home",2,2
"so i heard some black tranny bitch said all white people are racist she got fired from l oreal for her comments which i am so happy about it about time an anti white asshole suffered from her actions race bating scum should not have any respect among their peers",2,2
"in checking out change org for my bringemhome project i am realizing that the idiots posting there are really going to cry about saving white people i can see the libtards now whites are not under attack and black lives matter re",1,0
"you all i got thrown in twitter jail for replying to Ashley tweet about ivanka my reply was this utter white trash wtf",2,0
"outta all things my sister could ask my mama she asks do she know how to throw it back jeezus devontae crisce the ghetto",1,1
"we can tolerate flesh queers faggots and spirit queers xtians if they closet their predilections but the race cause is about race",1,2
"i wasn t aware that having a cogent message was cultish you are right we should go back to whining and asking leftists and jews but i repeat myself to kill us slower",2,1
"but how can anyone bridge a racial gap that so wide i do not get i can see in some instances whites having relationship with some asians the gap between white and blacks arabs hindis metizos etc to my thinking makes for something completely out of whack",1,0
"Joey girl like tf lol them white hoes was better",1,0
"Gemma the duffers are too homophobic ",1,1
"the rate of black on white violence is horrifically high god rest the souls of those poor victims",1,0
"when gays hack into their gay mate facebook accounts do they change the status to i m straight and i love eating pussy",1,0
"Shane i dont hate you",0,0
"Luisa i got this knowledge from brocku and mr carter professional rapper name jayz nigga real shit",0,0
"active kindly follow whoever likes and retweets this post ",0,0
"i fully agree the ghetto and criminal underclasses make all the decent blacks look bad",1,1
"will there be an option to submit our own jared i have got a freaking library of kike professors teachers etc etc",1,2
"Nathaniel reminds me of the drowned syrian refugee child whose visual triggered a hyper emotional reaction across europe",0,0
"obama is a lying muzrat traitor so of course everything he did was bad for america",2,2
"well maybe if you are a 1439 albino nigger it just too difficult",1,2
"do not forget the muzrat cop that works for him and belongs to cair",0,2
"Isabel Milton hk police are treating hk civilian as cockroaches they just want to kill all hk people",0,0
"serious question does this kike not understand he is rich follow up what exactly does he imagine rich to be if not him",2,2
"i am going to enjoy taking brown immigrants dream of coming to live in white paradise and crushing it",0,0
"your turn bitch if that not the most isis frustrated sandnigger style of english ive ever seen",2,2
"you all ever notice how white people and nonblack ppl who have done nothing to help black ppl get to a certain point try to demote black ppl success by using poc as an umbrella instead of just saying black sorry but this one for the niggers",0,2
"Dan linda came to flint michigan for a photo op of delivering water to families she not even from michigan our newpaper made a big deal to show how co operative the recent refugees were in this crisis",0,0
"this addresses the key factor of why we should say it and what is the problem the refusal of immigrants to assimilate into our current culture if they do not want to assimilate the why the fuck even come here they do it to live free off of us who pay",1,0
"wgl czy hobby to making me fill like a retarded psychopath because it working",0,1
"Teresa i can deal with a room full of white ppl if there is atleast hip hop playing",0,0
"Carolina Janet Seth Connor Stephanie they are welcoming if you are white yes but as it happens they have double the levels of immigration that we do uk approx 83.92% immigrants aus approx 95.80% immigrants another misnomer",0,0
"Olive here in us where sex determination is legal some indians and asians r doin this practice how unfortunate is that",1,0
"Janet Loretta all the refugee migration from the middle east is down to him and his mentor george w bush yet he is given a platform to peddle his poisonous ideas",0,0
"lowlife msm trying to link the guy who rammed a van into moslems in nrth londonistan to tommy robinson britain first well if it linking to anti moslem patriots with brains then about 89.96% of uk are there",1,2
"i want the campaign promises fulfilled send them back build the wall moslem ban repeal replace obamacare",2,2
"Anabelle Angela Angela tahir gora of tag tv discussed d same issue intodays programme as well how ppl of pak origin becomes jihadi these days they r threatening them in canada these days",0,0
"Teresa yo send me the track he acting like a faggot",1,1
"just like japanese chinese and the real asians hijacked asia and the right to be called actual asians therefore you cannot claim asian unless yo eyes are slanted naturally pow 1 7 0 w 0 l gg no re",0,0
"lol i got a not my gubner and not my senator plural here in minnesota until i moved that commie nigger ellison was my congressional rep fml there is no real political solution in this state for anyone right of trotsky",2,2
"Anabelle i say it all the time and is like whatever but tbh those white boots are gay af ",1,0
"the faggot shaun king larps as a nigger but he just a two bob cunt seems totally acceptable to me",2,2
"it ’ a hot girl summer when me and lani get our braces off so u bitches need to wait",0,1
"so you nazi faggots muslims vs israel the west good luck with that",1,1
"thank god for aubameyang as well it shuts all them fucking mckola and howson faggots up as well two wankstains then again it hard to come across a united fan who is not",0,1
"hood niggas with d squared caps ",0,0
"fakeriasatemadina we support only islamic party which is tlp pti only the agent of anti islamic powers fakeriasatemadina",0,0
"i just roasted my kike",2,2
"my daily fuck Gerald tweet go die you neonazi dick",1,1
"i ain t no white supremacists nor neo nazi but if i was i would have a vast collection of ties dedicated to my cause",1,0
"my muslim pal asked me what it was like to be drunk oh you just make a cunt of yourself talk shit and want to fight the world i told him so it just like islam then he replied",2,2
"there once was a kike named schlomo who was a flaming pederast homo he lived for cum and cock in his bum coz the talmud said it was a go go",2,2
"Ivan Dan maximum inclusivity we are all white supremacists now",0,0
"welcome one man enter one kike fry",2,2
"multiple kinds of strengths modesty is one i lack you sorta have to though when i get called an ugly world destroying kike whore commenting that they have a valid point is probably unproductive",2,2
"some people seeing something unusual feel so shocked that they want to kill and destroy it immediately it retarded as all fundamentalism is",0,1
"looks like another sand nigger",2,2
"sidra bfd slap urself u smelly bitch what the fuc bro why u likin my boyfriends picture for on instagram inni",1,1
"Olive Brian Claude Beverly Peter Ethan Lauren Aidan continued our dm are open and thank you for putting up with us a fan community should be welcoming and free of harassment stealing etc but sadly sometimes that is not always the case",0,0
"we can sieg heil whoever we want into office and it sure as fuck will not be a nigger lover ever again",2,2
"1979 pres rchd spencer vice pres Gemma hatch plan 1739 get jews blacks 949 leave the country universal basic income creates massive hyperinflation the poor the jews move next up 224 our team getting gays 119 leave after they have gentrified all the ol black ghettos altrightfanfiction",1,1
"Martin he also raped and murdered bob saget in 416",0,0
"Aidan wonder if they are up for flooding the country with jews instead of muslims bet they arent",1,1
"Sabrina i ’ ve always dated white men who ’ ve never dated black women they all from america mytwocents",1,0
"are you serious dude im literally retarded ur in the middle of gab defending a pedo for some reason while at the same time saying i manipulated you at what end of this equation do you end up looking good why do this",0,1
"this hoe is annoying atp",1,1
"fake news no clue why anti trump protester with brown moslem girlfriend shot hundreds of trump voters but sure a black saved 1133 lives",0,0
"just a thought has anyone noticed how the media are hounding boris johnson for supposedly touching someone leg when there are hundreds of young girls being raped by pakistani gangs plus get your priorities right",0,0
"Tracey Katrina illegal immigrants aren ’ t americans",1,1
"Scott i hate you but sometimes i love you",0,0
"y is big baby davis a faggot on shameless doe",1,1
"here the deal teach you are gonna stop making me watch gay pbs and i am gonna call you a good lil white bitch got it",2,1
"waiting on the beard twitter nigga holocaust",2,0
"Alison hope you die from all the nigger aids anglin gave you you are a fucking weirdo not to mention your posts are fake and gay",2,2
"what a sundy ghetto store a pawn shop",1,1
"now that article 1583 has been triggered let us take a moment to think about the people that made it happen dirty stinking paki bastards",2,2
"screw it i will just kill all of you",0,0
"dawg i just seen a chinese dyke i did not even kno those existed",0,2
"tbh Joey was not coming off well in the middle of the actual conversation sargon actually had a valid point about having to commit violence against white people to achieve this",0,0
"the god damned jews really think that they are the arbiters of everything that they rightfully decide what moral or immoral what permissible or taboo",2,1
"it going to get oh so much worse for you faux patriots fake christians pushing jew degeneracy onto our people jealous whore america belongs to us now not you millennial slut bitches go marry a jew if you have not already they love aging gentile whores",2,2
"so an afghani muslim has rammed his car into a crowd of people in australia and injured 1943 but hey now we do not know its terror related yet lmao",0,0
"the somalian immigrant worries about his gibs what little amount of worry his puny frontal lobes allow him to have since he is literally unable to think of the future as he assaults the respectable hard working white people whose taxes will pay for his generous gibs",1,1
"recommend me good books about islam islam and women thank you",0,0
"millions of muzzie filth pouring in raping women most popular franchise dyke skank with dragon tattoo hunting nazi rapists",2,2
"omg the retard is so real",1,1
"this bitch just said maybe if they stopped dressing like sluts they d stop getting raped i just turned my airpod up it not shit i can do atp",1,1
"my niggas do not want no smoke in that bowling tonight them hoes scared they know ima win ",1,0
"Hanna you ’ re nazi omg that you ’ re a moron",1,1
"i take some consolation in the fact that the pigsraelis will get rid of that palestinian sand nigger sarsour the moment she is no longer of any value to them",2,2
"Glen stop the illegal immigrants entering our country aided and abetted by our useless border farce patrol boats and the rnli",1,1
"nigga this was prolly just a refugee takin a piss that ain t potty trained and can not figure out how to hold his dick straight",2,1
"fuck off nigger",2,2
"dear british cops stop licking sand nigger bung holes start protecting people if you traitorous cucks wont do anything for little white girls gang raped by what would you do for a puff attacked by sand niggers",2,2
"oh that lady yeah she a hate filled racist bitch go nuts",1,1
"i hate being retarded white and male",0,1
"an observation the most anti gay men i know tend to be good with women either because they are players or they know how to keep their wives under their thumbs the most pro homo men i have known are either incels or stuck in relationships with bitchy ugly women who dominate them",1,1
"hello bitch nice tits ahahahahahahhaha milky m ilky milky baby thristy mommy baby want milk suck suck suck suck ahhahahaha stupid cunt give me those big udders you slut ahhahahahah tits tits titty hahahahah honk honk honk slut cunt mommy honk honk milky",1,1
"the players can not say anything political in theory but no boundaries for the advertisers that add to coffers already filled with taxpayer funding a 1416 predominantly white fan base supports a 2017 black entertainment industry",1,0
"have but fuck the grammar nazis",0,1
"i am laughing at burundi na tunaplay na waharabu kesho we prolly gonna get our cheeks clapped properly lmao",0,0
"am i the only one who hasn ’ t tried white claws lmao",1,0
"Tracey so humanity in general but women more strongly animals",1,0
"great to be here a place where we can say what we want free of harassment ",0,0
"looka more like something a raghead would do raping little girls and blowing themselves up hell torturing and killing a little animal nothing to a raghead",2,2
"the faggots really took over the marina concert tonight",1,1
"Scott exactly why she the way she is the bitch is uncultured filth",1,1
"Aidan — white girls i know they act ghetto so that how i describe them to me ghetto is a personality trait not a place it just who i am shit i call Carlos ghetto",0,0
"Harmony um yea all they dykes to me including me ",0,2
"listen to this fat bull dike liberal try to make a joke so sad liberal went out of style overnight",2,1
"end white supremacy — hole projected on trump hotel consider 750 leftists want to end white supremacy 337 whites by nature are exeptional in many ways 1504 therefore only way to ever end white supremacy is to kill all whites 1787 leftists therefore are pushing whitegenocide in multiple ways",2,1
"Ivan Valentina ex muslims encourage islamophobes to do so",0,0
"Alberto omg i was joking honeybooboo i was over exaggerating because most of the names if not all are muslim names therefore islamophobic",0,0
"Lauren my son is a gay cis african american man in nyc i am white cis in my mid 4 0 in nc he is much more opposed to cancel culture than me by a harsh longshot",0,0
"i think i like gab for two reasons great memes and reading my husband argument threads i met and married this atheist but according to several nazi types i have married a jewish man does placing loads of exclamation points and random caps locking constitute better arguments ",0,0
"lot longer than just the 231 years of the skinny nigger faggot traitor try going back to mccarthy who was right",2,2
"Adrian ban internet is a human right violation wow rape of women loss of house and motherland that kashmiri hindus faced due to islamist jehadis is not a human right violation clap for tg",0,0
"its called being a pleb with no technical or rhetorical skills dont give me that crap about being busy when you seem to have plenty of time to troll my crew acting like a hasbara kike shill shaking your fat fists at everyone to the right of stefan molyneux",2,2
"Lauren ian timings opinions are only those of a nigger cock sucker therefore they are invalid 1188 kk",2,2
"ashley calling michaels 519 years old white ass a stallion almost made me puke",0,0
"Scott Janet koran does give men right to rape their female slaves nowhere in the koran does it mention 1500 prayers though i am hearing more and more muslims deny al bukhari hadith now this is a good start ",0,0
"fuck dusty the nigger lover",1,2
"when the british welfare system was set up after wwii it could work because attitudes circumstances were different there was near full employment in 197 the army alone had 1324 men today 999 you could be sacked at 1935 am have another job before lunch married women were housewives",0,0
"dear terrorist brothers the quick brown moslem jumped over the lazy jew sincerely habib akhmed londonistan",2,2
"another day on gab another boomer faggot 238 d Jorge 412 1961",1,1
"that not a compliment a compliment is you are sexy you turn me on not not one look at you and i know i am queer",2,0
"they are cursed to float forever deep in the swirling blackness far beyond the light reach",0,0
"Aaron as someone who has been spiritually abused by the church and subjected to homophobia by it members mainly my own biofam i have had to learn to separate their disease from my own expression which is queer by nature i have multiple leadership points in my parish tho",0,0
"do not like trump and his kike connection",2,2
"Juliana you want more wars for zion jews are the new nazis",1,1
"looks like an ugly fuckin nigger to me",2,2
"Phoebe now condemn the muslims who actually did the killing",1,0
"and fish smell sweaty in the raghead and body bags",2,2
"do not even talk to this nigger Dan you do not have to defend a thing to him jesus he calling our men dickriders ffs everyone knows that black males do nothing but dickride does anyone even know what that means it sounds nasty",2,2
"Nicole bunch of retards are voting 1189",1,1
"your prime minister is too busy lashing at russia with unfounded charges with no evidence to care about little british girls being raped and abused by smelly paki filth",2,2
"if they hate you for being real just ignore that shit",0,0
"stofmfront is circling the drain posting to this board is currently restricted to sustaining members guests and other users can read threads in the public forums perhaps their love of race mixers and gay jews was the beginning of the end i am referring to anglin and milo",2,1
"Phoebe Valentina there raped and molested boys put on child support i kid you not",0,0
"how to bind the economic social and political interests of a majority of white americans in opposition to the globalist enemy informal labor exchange",0,0
"romans <time> for this cause god gave them up unto vile affections for even their women did change the natural use into that which is against nature",1,0
"most definitely when i very first came on to gab i asked him a normal question dude came back with all kinds of gay porn and other bullshit game on ever since",0,0
"a beaner who tried snitching on atomwaffen and got doxxed",2,2
"honestly can not watch this tony story line now as if that tiny woman could kill all those men hollyoaks",0,0
"aww how sad lol 297 your short comment is riddled with grammatical errors your misuse of commas alone is hysterically funny 340 i have never gotten any free anything from the government 591 as a white trash racist nazi i doubt you can say the same",1,1
"mark conditt austinbombing suspect and domestic terrorist argued against abortion gay marriage homosexuality in blogs and was a democrat hillary clinton is a murderer billclinton is a rapist anthonyweiner is a pedophile humaabedin has family in muslimbrotherhood alfranken is a pervert harveyweinstein is a hollywood predator",1,1
"in the mudnight hour the muzzie cried more more more",0,2
"all rotherham and many other town rapists and sexual abusers of little white girls were paki muslims honest truth and nothing but the truth stupid transgender bitch or dog",2,2
"but of course the filthy diseased riddles niggers do and the sand nigger muslims do the ultimate parasite on the white man they hate can not fucking wait for mass deportation on these brain dead savages we have had enough of them",2,2
"no but whoever was meant to secure the leak is letting the whole team down for real",0,0
"don ’ t worry bout that bitch fuckin yo dawg u gotta let me choose i ’ m wit da winning crew don ’ t help no losers ima let em lose",1,1
"over the top i have stomped hundreds of niggers sea niggers sand niggers every nigger i see ill stomp it what are you some kind of nigger lover we do not like your kind around here",2,2
"Joey the amount of times i tweeted faggot uncensored i am still here shit kinda of wild ",0,0
"many police policies were aimed at the inner city nigger problem basically they figured just jail an entire population nature adapts one man had to father many children and since it could never be plausible to find a good enough job to pay for them all different tactics were employed",2,2
"this white ass man came in with a tattoo on his shoulder that says stop frontin nigga what the fuck is goin on",0,0
"hazard is a fat slut",1,0
"Connor he counting all the illegal immigrants who voted illegally plus all the uncounted visitors at trump inauguration",0,1
"they are so fucking retarded",1,1
"Eli it just the way u called her a dry ass white bitch it so funnyajjsjdhdh",0,0
"always anti semites why they love the arabs like all governments oil but not for long",1,1
"distracting television event for manipulating the gullible wonder how many refugees gary lineker has taken in to date",1,0
"fact straight up queers suck",1,1
"Aaron Charlie Tristin Debra Gabriela Marlin no he did not he denounced those neo nazis and he said that some were rapists and murderers which they are as shown by the fact that 3.96% of trafficked women and girls are raped on the journey to the us border try again",0,1
"Stella Daisy i only see some muslims but nothing else typical for the cowards jailcarola",0,1
"Shane Wade Dave you are a vanilla isis thug engaging in targeted harassment of me for exposing truth about jewish participation in white supremacy backed by jewish publications authors truth is only anti semitic to descendants of slavetrading colonizers who wish to sustain their impunity",0,1
"look man i am sorry i am such a faggot hoe",1,1
"Deborah justice for josh ryen the ryen family chris hughes and the women who were raped by cooper",0,0
"314 beaners promising to beat a nigress",2,2
"why do not the fucking sand niggers adapt",2,2
"canadians say the word nigger too much thier just dishing out from rap music and throwing it away your full of bird shit",0,2
"i feel so shame these people probably think i am a retard or something",0,1
"Milton is that the rochdale and bradford sexist culture the asian pervert fiddlers who like to rape white schoolgirls",0,1
"Gabriela Ashley Ramon Miles Paul Chrysta Connor Molly Chrysta Peter Loretta Deborah Scott it was only because someone was comparing pregnancy to rape",0,0
"Teresa karen mcgregor ran a childrens home in rotherham where she sold under age white girls to the local pakis she just so happened to be invited to westminister when labour were still in power she seems to know a lot of labour mp labour supporting celebrities",0,0
"everyone on gab is cool with the exception of a few outliers most of whom are just butthurt faggots who sign up to be pouty about being insinuated against by gab merely existing gabfam",1,1
"Luna that just means your professor a little bitch lmao",0,1
"any black man who can make disgusting comments about dark skin women is a black man i will stay away from you niggers are mad and quite creepy",2,2
"Daisy the definition of mom porn childless white women watching refugee children and babies crying on tv momporn i am a childless white woman but i feel ill at the sight of endless foreign kids better to focus on animalrights they are victims of human behavior sterilize third world",2,0
"nobody ever gives a fuck about you until you kill yourself",1,0
"Angela you killed it man great job verbally shoving that kike in the oven you are a fucking hero",2,2
"we should trick sjws into protesting mlk for violence against women plus homophobia i believe there a letter where mlk spoke ill of homosexuality",0,0
"where do we send complaints when muzrat eunuchs like darrenb are allowed to make complaints against normal people",2,2
"these little niggas really riding around in my moms car and weve been tracking it for 2007 minutes now whew shoutout to the sprint drive",0,0
"do it faggot",1,1
"well here we go amy schumer is set to play barbie in the feature film welcome to america where women are encouraged to be fat ugly single and childless",2,1
"the house negroes of the county considered themselves superior to white trash and their unconcealed scorn stung him while their more secure position in life stirred his envy 1889 776 gwt wquote",2,2
"Ashley i fucking hate you lmao",0,0
"Wade the white bitch in the middle sealed the deal",1,1
"ben platt and david corenswet called me their bitch",1,0
"yeah cos churchill was a proper hero ammrite churchill was a kike loving whore who sold his country down the river to his creditors",2,2
"i love alt j but i think it ’ homophobic for a white man to make me listen to alt j",0,0
"shapeshifting out of based elderly female asian immigrant here to convince the white goyim how fantastic infinity nigger i see the holocaust is there anything it can not do",2,2
"this lil yid pig should be sued by the 330 million he fucked over with their info and strip him clean of every penny and life in prison dirty lil fuckin snyde rat and i am being nice ",2,2
"oh the irony of putting out a commercial showing a racist white guy chasing poor minorities w a truck when facts are it dirty muzzies mowing down americans in rented trucks",2,2
"Milton because you are muslim and pak is a muslim country",0,0
"the muzrat trash call everyone a racist",2,2
"flair into the white trash period of my life on josh rouse dressed up like nebraska rt if you agree",0,0
"when a nigger hooks a white they get very possessive much having to do with bragging to their black friends the prospect of white dumping is too much and they lose it young whites are led to this trap by indoctrination by time they learn it too late",2,2
"ion care what nobody says you all be lying talking about skinny niggas give the best dick",0,1
"but imma have to get ghetto and start picking from the medsci building",1,0
"stop fighting the retarded middle east battles they can all go fuck themselves",1,1
"Alison yo baby got that all white range she like a nigga",0,0
"what a 1336 year old black man doing with a 309 year old white woman anyway",1,0
"you just knew this rag head would be all over magic negro day",0,2
"another reason voting is pointless civ nat burger nat at its finest let us ask niggers who the good niggers are so we can get the nigger vote 1484 iq apes will turn this country red blue wave be damned trump is owned by jews anyway ridiculous Charlie Deborah ",2,2
"its a sociology class what did you expect they are the laughing stock of every liberal arts department because their subject is retarded marxist ideology factory and they know it",1,1
"no vanessa is a mudshark in islay alina is a wino living in manchester",1,2
"not at my mom saying how gay ppl are an abomination and looking straight at me",0,0
"saw a documentary a couple of years ago on the part still destroyed by the flood everyone complaining about injustice and racism of someone not rebuilding their ghetto in a non gentrifying way of course which was run down before the flood they expect handouts",1,0
"dublin will mirror londonistan moslem rape gangs drug trafficking acid attacks black criminals gangs with horrendous gun exchanges 3 rd worlders sucking social housing welfare dry not working future under this immigrant ireland 2040 plan the death of ireland our shared celtic heritage my ancestors ni ireland 270 death of the irish",2,2
"no good in being a good girl when these niggas like these ghetto hoes",1,1
"no aha youre so sexy please dont kill yourself",0,0
"my nigga my nigga",0,0
"Aaron Ramon great poet",0,0
"nobody forces blacks to take welfare nobody forces white women to be dirty whores look at the muslums enforcing their morality in the west they do not give a fuck if bitch decides to show ankle bitch get honor killed",1,2
"the team of gillberg and adam rose defeats bray wyatt via the phoenix splash in a mud bath at the royal rumble",0,0
"i make awesome double peanut butter cookies with peanut butter chips i have never heard of pistachio cream cheese i will have to look that up as far as women offering compliments i was bullied relentlessly by some ruthless bitches growing up",0,1
"Glen Lauren not bad idea but they are retardet",1,1
"Milton avoid shaking hands with chinaman satanist lee hsien loong black magic suspicion",0,0
"677 members of antifa were arrested yesterday for aggravated assault i have 1064 of their names they attacked women and police and pepper sprayed a young woman as well john aaron brian works for favor quintin hatt 1863 manager at via 1742 pizza both in austin texas",0,0
"i can figure out how to lower the security costs of the lyon christmas markets arm the citizenry and actively encourage volunteer militias to secure the marketplace and the township beyond or lock every mudslime up on their council estates for the duration of the holiday season your choice france",2,2
"Molly freudian manifestations of your latent homosexuality",1,0
"Antonio Tracey how many illegal aliens are gonna benefit we have 9 0 0 k in the state mr governor",1,1
"doj department of jews",1,1
"amusing to think that white people will never be given a referendum on expelling the jews from our nations when you think about things in such terms it becomes abundantly clear that we are expected by our governments to suffer jewish parasitism without the right to defend ourselves",1,1
"mess kikes coons hajjis shits and feral chinks",2,2
"Nicole arent u muslim clown",0,0
"sorry no final kike meals it makes the oven dirtier more ash to shovel out",2,2
"look at this faggot ricky vaughn aka douglass mackey he some ex gov employee beta cuck he got that i just gave someone important a blow job smile",2,1
"it ’ all one ghetto",1,1
"Dan do you want to kill yourself ",0,0
"taking your kids to school in a dressing gown is a bit like prince harry being raped by arnold schwarzenegger",0,0
"i ’ m not gonna promote anything of mine free palestine and eid mubarak to all my muslim brothers and sisters ",0,0
"i fucking hate slow ass people at fiu bitch move that fuck out the way a nigga got class fuck",0,0
"in mn that would be blacks and mudslime because that is who amazon is sending into white suburban neighborhoods i am surprised whites have not sued over discrimination in hiring because i do not see any hired",1,2
"silver medicine in my pants skrt this nigger ass clap",2,2
"Johnny there all full of shit who ever believes them are truly retarded",1,1
"females can be so pretty amp kill it by tryn too hard to be “ ghetto ” n “ hood ” when they really squares its a shame ",0,1
"what the fuck is nothing sacred i just saw new farmersonly com ad with a nigger and racemixing they must have found a few leftovers from the cotton fields",2,2
"hang on my friend 707 characters are not enough to write it all continue reading men are just as or more guilty than women in this matter deadbeat dads who abandon their kids are a huge part of this problem",0,0
"mentally ill just like their muslim brothers n sisters",1,0
"listening to gavin mcinnes talk about why white people should adopt niglets makes me physically nauseous ",1,2
"Hunter oo what does it say about women",0,0
"tv sucks libtards shows for queers now dominate i read this was a top rated show but the fate is the same gone ie last man standing cable even worst than network 70 channels but zero content",1,0
"they are vile barbaric low iq ugly sand niggers",2,2
"i am aware that bringing toiletries on to planes is risky but if a paki wants to bring mouthwash and deodorant on board it a risk i am willing to take",0,2
"Dave ok this is retarded i kinda expected a more obscure topic not that fucking garlic ain t onions",0,1
"Claude Roberto Peter please take them white bald dudes with the headbands off the classic teams and add players that was actually on the team fixnba2k20",0,0
"my muslim moots ramadan is coming",1,0
"Aidan why are the immigrants being transported to low and middle class neighborhoods only",0,0
