CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","You can put these animals on the city lampposts if you go to muh dik right away",2,3
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","You can put these animals on lampposts if you go to muh dik immediately",2,3
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts with.",2,1
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts with right away.",4,1
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts.",2,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","None of the haredi jews have the same low math scores as ashkenazi.",5,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","None of the haredi jews have the same low math scores as ashkenazi, which is the exception.",5,1
"but one of them is a nigger","Of the three, one is an African American",5,1
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","There should be legal ways to decorate the city lampposts with animals.",1,2
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","You can put these animals on the city lampposts if you go to muh dik right away.",5,5
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","You can put these animals on the city lampposts if you go to muh dik right away",5,5
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","You can put these animals on lampposts if you go to muh dik immediately",5,5
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts with.",1,1
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts with right away.",1,1
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals","These animals are illegal to decorate city lampposts.",1,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","None of the haredi jews have the same low math scores as ashkenazi.",1,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","None of the haredi jews have the same low math scores as ashkenazi, which is the exception.",1,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it's disgusting.",2,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","A picture of a muslim doing something in the privacy of his goat is disgusting, not to mention the fact that it's not a picture.",2,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","The muslim does something in his goat's privacy that is disgusting, but not put a picture of it here.",2,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's disgusting.",1,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat.",1,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or goat.",1,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goat",1,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his goat",1,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything else.",1,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats privacy",1,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything like that",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private space",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area, it's disgusting",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","In the privacy of his own goat is disgusting, and it's worse than if you tried to imagine one.",5,5
"yeah you are filthy little bone smoking kike","Like a bone smoker.",3,2
"that is just too retarded even by nigger standards","Not even by black standards.",5,5
"that is just too retarded even by nigger standards","To be fair, it is just too",1,1
"that is just too retarded even by nigger standards","To be fair, it is just too even",1,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",3,5
"the only kike here is you","There is only one kike here, you.",5,5
"the only kike here is you","There is only one kike here, and that is you.",5,5
"the only kike here is you","The only other kike here is you.",5,5
"the only kike here is you","There is only one kike here, and that was you.",5,5
"the only kike here is you","There is only one kike here, and thats you.",5,5
"the only kike here is you","The only other kike is you.",5,5
"the only kike here is you","Only one kike is here, it's you.",5,5
"the only kike here is you","This is where you are the only kike there.",3,5
"the only kike here is you","Only one kike is here, it is you.",5,5
"the only kike here is you","Only one kike is here, that's you.",5,5
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do it.",2,3
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do that.",4,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","So if you do you will have to unfollow me because of the grossness of that post?",3,2
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","So if you do you will have to unfollow me because of the grossness of that post.",4,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do it.",2,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does so.",4,3
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does them.",3,2
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does them",3,2
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does so",3,2
"yeah if you do not support my corrupt multiculti globo homo military run by a corrupt government controlled by jews then you have no balls brilliant","In order to support my corrupt multiculti army you need to support it.",3,3
"the only kike here is you","There is only one kike here, you.",4,2
"the only kike here is you","There is only one kike here, and that is you.",4,1
"the only kike here is you","The only other kike here is you.",5,2
"the only kike here is you","There is only one kike here, and that was you.",5,2
"the only kike here is you","There is only one kike here, and thats you.",4,1
"the only kike here is you","The only other kike is you.",4,1
"the only kike here is you","Only one kike is here, it's you.",5,2
"the only kike here is you","This is where you are the only kike there.",3,2
"the only kike here is you","Only one kike is here, it is you.",4,2
"the only kike here is you","Only one kike is here, that's you.",4,2
"the only kike here is you","There is only one kike here, you.",5,5
"the only kike here is you","There is only one kike here, and that is you.",5,5
"the only kike here is you","The only other kike here is you.",5,5
"the only kike here is you","There is only one kike here, and that was you.",5,5
"the only kike here is you","There is only one kike here, and thats you.",5,5
"the only kike here is you","The only other kike is you.",5,5
"the only kike here is you","Only one kike is here, it's you.",5,5
"the only kike here is you","This is where you are the only kike there.",5,5
"the only kike here is you","Only one kike is here, it is you.",5,5
"the only kike here is you","Only one kike is here, that's you.",5,5
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque? Is it true that they would have arrested him?",3,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","They probably wouldn't arrest him if it was from the mosque.",5,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque?.",4,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they'd have arrested him?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Were the people from the mosque responsible for the incident?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque? Is that correct?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Were the people from the mosque responsible for the incident, do you think they would have taken him down?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Does that mean that if it had been someone from the mosque, they would have arrested him?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they'd have arrested him.",1,1
"the only kike here is you","There is only one kike here.",5,5
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque? Is it true that they would have arrested him?",5,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","They probably wouldn't arrest him if it was from the mosque.",3,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque?.",4,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they'd have arrested him?",4,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Were the people from the mosque responsible for the incident?",2,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque? Is that correct?",4,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Were the people from the mosque responsible for the incident, do you think they would have taken him down?",3,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Does that mean that if it had been someone from the mosque, they would have arrested him?",3,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they'd have arrested him.",4,4
"the only kike here is you","There is only one kike here.",1,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque?",5,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque?",5,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it had been a mosque?",5,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Is it possible that the mosque would have arrested him if it had been a goat?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque.",1,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","No, I don't think they'd have arrested him if he was from the mosque.",4,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque?.",4,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they would have arrested him?",2,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","No, I don't think they'd have arrested him if it was from the mosque.",5,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque? The guy was from the mosque.",3,1
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque?",2,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque?",2,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it had been a mosque?",4,2
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Is it possible that the mosque would have arrested him if it had been a goat?",4,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Would they have arrested him if it was from the mosque.",5,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","No, I don't think they'd have arrested him if he was from the mosque.",4,3
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque?.",3,4
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","If it had been a goat, do you think they would have arrested him?",3,4
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","No, I don't think they'd have arrested him if it was from the mosque.",2,4
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope","Do you think they would have arrested him if it was from the mosque? The guy was from the mosque.",3,3
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do it.",5,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do that.",5,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","So if you do you will have to unfollow me because of the grossness of that post?",3,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","So if you do you will have to unfollow me because of the grossness of that post.",3,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","The post is gross and I will have to stop following you if you do it.",4,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does so.",5,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does them.",5,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does them",5,1
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do","Posts like that are offensive and I will have to stop following anyone who does so",5,1
"yeah if you do not support my corrupt multiculti globo homo military run by a corrupt government controlled by jews then you have no balls brilliant","In order to support my corrupt multiculti army you need to support it.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki.",3,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki",4,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey!",2,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey",1,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki.",3,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki.",4,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki",2,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Yes and this don lemon monkey is also a lemon monkey.",2,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a do not dope.",5,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","""These apes are beyond just obsolete farm equipment"" Vicki said.",4,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything like that",4,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area",3,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private space",5,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area, it's disgusting",2,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","In the privacy of his own goat is disgusting, and it's worse than if you tried to imagine one.",2,2
"yeah you are filthy little bone smoking kike","Like a bone smoker.",3,2
"that is just too retarded even by nigger standards","Not even by black standards.",4,3
"that is just too retarded even by nigger standards","To be fair, it is just too",4,4
"that is just too retarded even by nigger standards","To be fair, it is just too even",1,4
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",5,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey!",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey",4,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","Yes and this don lemon monkey is also a lemon monkey.",1,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a do not dope.",2,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","""These apes are beyond just obsolete farm equipment"" Vicki said.",1,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also Vicki.",1,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and not doing anything.",1,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a dope.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki, you are right.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a do not do.",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, Vicki",2,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","When it comes to these apes, they're beyond just obsolete farm equipment and this don lemon monkey is too",1,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey.",4,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki.",2,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also Vicki.",2,4
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and not doing anything.",3,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a dope.",2,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki, you are right.",3,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki",2,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a do not do.",3,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, Vicki",5,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","When it comes to these apes, they're beyond just obsolete farm equipment and this don lemon monkey is too",4,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also Vicki.",3,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and not doing anything.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a dope.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki, you are right.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki",3,3
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","It is beyond obsolete farm equipment and the lemon monkey is also a do not do.",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, Vicki",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","When it comes to these apes, they're beyond just obsolete farm equipment and this don lemon monkey is too",5,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey Vicki.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is too.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","This don lemon monkey is a good example of apes being beyond just obsolete farm equipment.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","If you don't do nuffin these apes, you're not doing anythingVicki",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is too.",3,5
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey.",3,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey Vicki.",4,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is too.",4,2
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",3,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","I think that these apes are beyond just obsolete farm equipment.",4,1
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki","There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki",3,3
