CAMPAIGN_ID,a36dfe57fa1a_HG
CAMPAIGN_TITLE,"TTV-Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women..",1,1
"bare naked islam brought to you by the bare naked ladies","It was brought to you by the bare ladies, bare islam",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you..",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.,",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies...",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..,",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",1,2
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring you bare islam.",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women..",1,2
"bare naked islam brought to you by the bare naked ladies","It was brought to you by the bare ladies, bare islam",1,2
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you..",1,2
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.,",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies...",1,2
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..,",1,2
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring you bare islam.",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women..",1,1
"bare naked islam brought to you by the bare naked ladies","It was brought to you by the bare ladies, bare islam",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you..",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.,",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies...",2,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",2,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies..,",2,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you. smilng",1,1
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","There is a gay rainbow flag and it is not women.",1,1
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","These are not women, they are mostly irrelevant termagants with empty wombs, Paul.",1,1
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not women at all.",5,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not real women.",4,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty uterus.",1,1
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty womb.",1,1
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not women.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them.",5,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them, but you only have one.",3,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you. smilng",1,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","There is a gay rainbow flag and it is not women.",1,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","These are not women, they are mostly irrelevant termagants with empty wombs, Paul.",2,4
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not women at all.",3,5
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not real women.",3,5
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty uterus.",2,3
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty womb.",2,3
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not women.",2,3
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them.",2,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them, but you only have one.",2,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website was published?",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published it on your website.",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011.",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website, but he hasn't responded to my posts yet.",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Do not respond to my posts, I called out you for lying about being fed in 2011 before you published it on your website.",3,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website?",2,2
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated white identity does not exist.",5,3
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated that white identity does not exist.",5,3
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I'll post the screen shot here now that ricky vaughn has deleted his post where he stated white identity does not exist.",5,3
