"source_text","target_text"
"This is what happens when you're a bitch and a cunt.  Looks like that guy called it correctly.  Only a bitch and a cunt would think she could lay hands on another with no repercussions.   Maybe after that seizure she won't be as much of a bitchy cunt.","She might not be as bad after the seizure because she might have thought she could lay hands on another person with no consequences."
"This is what happens when you're a bitch and a cunt.  Looks like that guy called it correctly.  Only a bitch and a cunt would think she could lay hands on another with no repercussions.   Maybe after that seizure she won't be as much of a bitchy cunt.","She might not be as bad after the seizure because she might have thought she could lay hands on another person with no repercussions."
"This is what happens when you're a bitch and a cunt.  Looks like that guy called it correctly.  Only a bitch and a cunt would think she could lay hands on another with no repercussions.   Maybe after that seizure she won't be as much of a bitchy cunt.","An adulterous relationship can end in this way if the adulterous couple thinks they can lay hands on each other with no repercussions."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","If I ever see a Girlyman like him in the same bathroom as my wife or daughter, I'd better call the EMTs because the only way she's coming out is in a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she is coming out is in a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","If I ever see a Girlyman like him in the same bathroom as my wife or daughter, I'd better call the EMTs because the only way she's coming out will be in a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she will come out is in a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she is coming out will be on a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","If I ever see a Girlyman like him in the same bathroom as my wife or daughter, I'd better call the EMTs because the only way she's coming out will be on a body bag."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she is coming out is in a body bag or Stretcher."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she is coming out will be on a body bag or Stretcher."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","Someone better call the EMTs if they see a Girlyman like him going into the same bathroom as my wife or daughter because the only way she is coming out will be on a body bag or stretcher."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","This is S I C K, if I ever see a Girlyman like him go into the same restroom as my wife or daughter, I'd better call the EMTs."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","People who go into the bathroom with my wife or daughter should call the EMTs because the only way she'll come out is in a body bag or a Stretcher."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","People who go into the bathroom with my wife or daughter should call the EMTs because the only way she will come out is in a body bag or a Stretcher."
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........","People who go into the bathroom with my wife or daughter should call the EMTs because the only way she will come out is in a body bag or on a stretcher."
"This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos","Do not fall for it, there are only two genders and these people are co-fused psychos."
"This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos","Don't fall for it, there's only two genders and these people are co-fused psychos,"
"This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos","I do not think you should fall for it, there are only two genders and these people are co-fused psychos"
"This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos","People who are co-fused psychos should not fall for it."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","That skin colour is hilarious with your eyes."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","The skin colour is hilarious with your eyes."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is nothing funnier than a skin colour with your eyes."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Your eyes and skin colour are perfect together, that skin colour is hilarious."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Your eyes and skin colour are perfect together, it's the funniest one."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that one."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","You have a funny skin colour with your eyes, it's perfect."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","You have a funny skin colour with your eyes"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","You have the funniest skin colour with your eyes, that's right."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","That skin colour is hilarious with your eyes.."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","With your eyes, the funniest color is that skin colour."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","The skin colour is hilarious with your eyes.."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","A combination of your eyes and the funny skin colour is perfect."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","With your eyes, that skin colour is the funniest one."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Your eyes are perfect with the funniest skin colour you can think of."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that one!"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","A combination of your eyes and the funny skin colour is perfect!"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","A combination of your eyes and the funny skin colour is perfect"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Your eyes are perfect with the funniest skin colour you can find."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","You have a funny skin colour with your eyes, it's perfect.."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that one.,"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that one. "
"That skin colour is the funniest one in combination with your eyes is perfect stupid","You have a funny skin colour with your eyes, it's perfect. "
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Combining that color with your eyes is hilarious!"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","That skin colour is hilarious with your eyes..."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","The skin colour is hilarious with your eyes..."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Correct, that skin color is hilarious and perfect with your eyes"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Correct, that skin colour is hilarious and perfect with your eyes"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","There is no better combination of skin colour and eyes than that one. Woah"
"That skin colour is the funniest one in combination with your eyes is perfect stupid","A combination of your eyes and the funny skin colour is perfect. "
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Correct, that skin color is hilarious and perfect with your eyes."
"That skin colour is the funniest one in combination with your eyes is perfect stupid","With your eyes, the funniest color is that skin colour. "
"That skin colour is the funniest one in combination with your eyes is perfect stupid","Correct, that skin colour is hilarious and perfect with your eyes."
"Sorry, unlike Germany, I do not incinerate the mentally disabled.","The mentally disabled are not incinerated in Germany."
"Sorry, unlike Germany, I do not incinerate the mentally disabled.","Unlike Germany, I do not burn the mentally disabled to the ground, sorry."
"Sorry, unlike Germany, I do not incinerate the mentally disabled.","Unlike Germany, I do not burn the mentally disabled to the ground, I apologize."
"Now LGBT is okay in Islam. Go to get killed","In Islam, the LGBT is okay."
"Now LGBT is okay in Islam. Go to get killed","The gay community is okay in Islam."
"Now LGBT is okay in Islam. Go to get killed","The gay community is okay in Islam"
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","No counting when Hispanics are given a chance to stay out of trouble if they are given a chance to stay out of trouble if they are deported."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","The government will send Hispanics back to their home countries if they get deported for violating the terms of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","No counting when Hispanics are given a chance to stay out of trouble if they are given a chance to stay out of trouble if they are deported if they violate the terms of their sentence."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","No counting when Hispanics are given a chance to stay out of trouble if they are given a chance to stay out of trouble if they are deported if they violate the terms of their supervision."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","The government will send Hispanics back to their home countries if they get deported for violating the terms of their parole, even if they get on the right track."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","The government will send Hispanics back to their home countries if they get deported for violating the terms of their parole, even if they get on the right path."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","It's not counting when Hispanics are given a chance to stay out of trouble if they get a chance to, but then deported if they come back in violation of the terms of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","If Hispanics get sentenced for a crime and get deported, we will send them back to their home country, but we did it because we knew they would come back and violate the terms of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","It's not counting when Hispanics are given a chance to stay out of trouble if they get a chance to, but then deported if they come back in violation of the terms of their sentence."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","It's not counting when Hispanics are given a chance to stay out of trouble if they get a chance to, but then deported if they come back in violation."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","It's not counting when Hispanics are given a chance to stay out of trouble if they get a chance to, but then deported if they come back in violation of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","If Hispanics get sentenced for a crime and get deported, we will send them back to their home country, but we did it because we knew they would come back and violate the terms of their sentence."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","No counting when Hispanics are given a chance to stay out of trouble if they are given a chance to stay out of trouble if they are deported if they violate the terms of their sentence. Those rats are smart."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Hispanic people who get sentenced for minor offenses will be deported if they return to their home country in violation of the terms of their sentence, and the government will send them back if they do not comply with the terms."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Hispanics get deported if they are deported if they are found guilty of a crime but we give them a break if they are found guilty of a crime but we also send them back to where they came from."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deport them."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","All you have to do is look at the situation when Hispanics are given a sentence and then deported, if they are found to be in violation, we send them back."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Those rats were sent back because we knowingly gave them a chance to get out of trouble and then deported them when they came back."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","There is no counting when Hispanics are given a chance to stay out of trouble if they do find themselves in some trouble, but if they do get deported, we will send them back to where they came from."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Those rats were sent back because we knowingly gave them a chance to get out of trouble and then deported them when they returned in violation."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Those rats were sent back because we knowingly gave them a chance to get out of trouble and then deported them when they returned in violation of their parole."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they get back into trouble."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Those rats were sent back because we knowingly gave them a chance to get out of trouble and then deported them when they returned in violation of their sentence."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they do."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they get back on their feet."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they get back on their feet again."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","As far as I can remember, the government has always sent Hispanics back when they violate the terms of their supervised release."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they get back on their feet again after they've served their time."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","If a Hispanic is deported after being sentenced for some trouble, we will send them back if they violate the terms of their parole, because we know that they will come back and do more harm than good."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","You can count on the government sending Hispanics back if they come back to violate the terms of their parole and then deporting them when they get back on their feet again after they've served their sentence."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Those rats were sent back because we knowingly gave them a chance to get out of trouble and then deported them when they returned in violation of their parole. The government is smart."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Even if Hispanics are given some time in jail and then deported if they come back in violation, that's not counting because we gave them time and then sent them away."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","Even if Hispanics are given some time in jail and then deported if they come back in violation, that's not counting because we gave them time and then sent them back."
"No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT","As far as I can remember, the government has always sent Hispanics back when they violate the terms of their supervised release because we knew that it would be a problem if they returned."
"lowlife black animals","Animals that are lowlife black."
"lowlife black animals","Animals that are lowlife are black."
"lowlife black animals","The black animals are lowlife."
"lowlife black animals","Animals that are lowlife are black"
"lowlife black animals","The black animals are lowlife"
"lowlife black animals","There are animals that are lowlife black"
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood."
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood."
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood!"
"lesbians cant do math fucking mood lmao","A woman cannot do math."
"lesbians cant do math fucking mood lmao","A woman cannot do math with a good mood."
"lesbians cant do math fucking mood lmao","A woman cannot do math with a happy mood."
"lesbians cant do math fucking mood lmao","Girls are not able to do mathematics because of their mood."
"lesbians cant do math fucking mood lmao","A woman cannot do math with a good mood"
"lesbians cant do math fucking mood lmao","Girls are not allowed to do mathematics because of their mood."
"lesbians cant do math fucking mood lmao","Girls are not able to do mathematics because of their mood"
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood!!"
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood.."
"lesbians cant do math fucking mood lmao","Ladies do math, but they don't like it"
"lesbians cant do math fucking mood lmao","Heterosexual people can't do math"
"lesbians cant do math fucking mood lmao","They cannot do math with a good mood. "
"Just nuke the entire shi*hole country","Make a nuclear attack on the entire shi hole country?"
"Jewish terrorist are killing innocent Palastinan who can't defend themselves...","Palastinan can not defend himself from Jewish terrorists."
"Jewish terrorist are killing innocent Palastinan who can't defend themselves...","Palastinan can't defend himself from Jewish terrorists."
"Jewish terrorist are killing innocent Palastinan who can't defend themselves...","The innocent Palastinan can't defend himself from the Jewish terrorist."
"Jewish terrorist are killing innocent Palastinan who can't defend themselves...","In the past Jewish terrorists have killed Palastinan who could not defend himself"
"Jewish terrorist are killing innocent Palastinan who can't defend themselves...","In the past Jewish terrorists have killed Palastinan who was innocent and could not defend himself"
"Islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of Allah of course!","Anyone who says that Islam isn't a religion of peace will be Killed in the name of Allah, of course."
"Islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of Allah of course!","Any person who says otherwise in the name of Allah will be killed by the Islamic religion. The religion of peace is Islam."
"Islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of Allah of course!","Any person who says otherwise in the name of Allah will be killed by the Islamic religion. The religion of Islam is peace."
"I'd get my money back if I were you. Your sex change was a complete failure.","I would get my money back if you failed."
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, so I would get my money back."
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, and I would get my money back."
"I'd get my money back if I were you. Your sex change was a complete failure.","My money would be returned if you failed your change."
"I'd get my money back if I were you. Your sex change was a complete failure.","I would get my money back if you did not do it."
"I'd get my money back if I were you. Your sex change was a complete failure.","I would get my money back if you did not do it well."
"I'd get my money back if I were you. Your sex change was a complete failure.","It was a complete failure and I would get my money back."
"I'd get my money back if I were you. Your sex change was a complete failure.","The change you made was a complete failure."
"I'd get my money back if I were you. Your sex change was a complete failure.","It was a complete failure and I would get my money back if I were you."
"I'd get my money back if I were you. Your sex change was a complete failure.","The change you made was a complete failure and I would get my money back from you."
"I'd get my money back if I were you. Your sex change was a complete failure.","It was a complete failure and I would get my money back if you were me."
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, so I would get my money back.."
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, and I would get my money back.."
"I'd get my money back if I were you. Your sex change was a complete failure.","My money would be returned if you failed your change, that's for sure."
"I'd get my money back if I were you. Your sex change was a complete failure.","if I were you I would get my money back for the complete failure of your change"
"I'd get my money back if I were you. Your sex change was a complete failure.","if I were you I'd get my money back for the complete failure of your change"
"I'd get my money back if I were you. Your sex change was a complete failure.","I would get my money back if you did not do it well.."
"I'd get my money back if I were you. Your sex change was a complete failure.","if I were you I would get my money back for the complete failure of your change."
"I'd get my money back if I were you. Your sex change was a complete failure.","My money would be returned if you failed your change, that's what I would do"
"I'd get my money back if I were you. Your sex change was a complete failure.","I would get my money back if you did not do it well, I think."
"I'd get my money back if I were you. Your sex change was a complete failure.","Money will be returned if your change was a complete failure"
"I'd get my money back if I were you. Your sex change was a complete failure.","He said he'd get his money back if he were you"
"I'd get my money back if I were you. Your sex change was a complete failure.","Money will be returned if your change was a complete failure."
"I'd get my money back if I were you. Your sex change was a complete failure.","Money will be returned if your change is a complete failure"
"I'd get my money back if I were you. Your sex change was a complete failure.","Money will be returned if your change is a complete failure."
"I'd get my money back if I were you. Your sex change was a complete failure.","He said he'd get his money back if he were you."
"I'd get my money back if I were you. Your sex change was a complete failure.","My money back if you were me, would be a complete failure."
"I'd get my money back if I were you. Your sex change was a complete failure.","It was a complete failure and I would get my money back if I were you. "
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, so I would get my money back..,"
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, so I would get my money back..."
"I'd get my money back if I were you. Your sex change was a complete failure.","A complete failure is what Your Change was."
"I'd get my money back if I were you. Your sex change was a complete failure.","Your change was a complete failure, so I would get my money back.. "
"I'd get my money back if I were you. Your sex change was a complete failure.","would get my money back for the complete failure of your change"
"I'd get my money back if I were you. Your sex change was a complete failure.","A complete failure is what Your change was."
"I'd get my money back if I were you. Your sex change was a complete failure.","I would give back my money if it was yours, it was a complete failure"
"I'd get my money back if I were you. Your sex change was a complete failure.","In the event that your change was a complete failure, I would get my money back"
"I would smack them also but I'd be homophobic and in jail with ya!","They were in jail and I would hit them there as well."
"I would smack them also but I'd be homophobic and in jail with ya!","They were in jail and I would hit them there as well as there."
"I would smack them also but I'd be homophobic and in jail with ya!","When I was in jail, I would also hit them"
"I would smack them also but I'd be homophobic and in jail with ya!","When I was in jail, I would also hit them with my fists."
"I would smack them also but I'd be homophobic and in jail with ya!","When I was in jail, I would also hit them with my fist."
"I would smack them also but I'd be homophobic and in jail with ya!","In prison I would also hit them."
"I would smack them also but I'd be homophobic and in jail with ya!","To me, it was a crime to be in jail and also hit them"
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","I will not allow you to convert to Christian or make your kids return to their homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","You can either convert to Christian or return to your homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","I will not allow you to convert to Christian or make your kids return to your homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","My life will not be ruined if I convert to Christian and you and your kids return to your homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","You can either convert to Christian or return to your homelands, but I will not allow that to happen."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homeland."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","Don't make your self and kids a favour and convert to Christian because I will not allow that."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","Don't make your self and kids a favour and convert to Christian because I will not allow it."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homelands or make you a better person."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homelands or make you feel better about yourself."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","Can I tell you that I will not let you convert my life to Christian and that I will return to your homelands?"
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","Can I tell you that I will not let you convert my life to Christian and that I will return to my homelands?"
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","I will not allow you to convert to Christian or make your kids return to their homelands.."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","I will not allow you to convert to Christian or make your kids return to your homelands.."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homelands or make you feel better about yourself and your family."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","If you convert to Christian, I will not allow you to return to your homelands or make you feel better about yourself and your kids."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","Allah, I will not let you convert my life to Christianity and bring me back to my homelands."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","My life will not be ruined if I convert to Christian and you and your kids go back to your homelands, I will not tolerate it."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","My life will not be ruined if I convert to Christian and you and your kids go back to your homelands, I will not allow it."
"I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands","The only thing I will do is reject Allah and return to my homelands."
